STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR81,"Zonguldak, Karabük, Bartın",2019,,110.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR82,"Kastamonu, Çankırı, Sinop",2017,,29.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR82,"Kastamonu, Çankırı, Sinop",2018,,30.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR82,"Kastamonu, Çankırı, Sinop",2019,,30.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR83,"Samsun, Tokat, Çorum, Amasya",2017,,73.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR83,"Samsun, Tokat, Çorum, Amasya",2018,,74.3,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR83,"Samsun, Tokat, Çorum, Amasya",2019,,75.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2017,,75.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2018,,76.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019,,77.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA1,"Erzurum, Erzincan, Bayburt",2017,,26.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA1,"Erzurum, Erzincan, Bayburt",2018,,26.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA1,"Erzurum, Erzincan, Bayburt",2019,,26.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2017,,37.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2018,,37.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2019,,37.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2017,,47.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2018,,48.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2019,,48.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB2,"Van, Muş, Bitlis, Hakkari",2017,,52.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB2,"Van, Muş, Bitlis, Hakkari",2018,,53.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRB2,"Van, Muş, Bitlis, Hakkari",2019,,53.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC1,"Gaziantep, Adıyaman, Kilis",2017,,180.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC1,"Gaziantep, Adıyaman, Kilis",2018,,183.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC1,"Gaziantep, Adıyaman, Kilis",2019,,185.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC2,"Şanlıurfa, Diyarbakır",2017,,107.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC2,"Şanlıurfa, Diyarbakır",2018,,109.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC2,"Şanlıurfa, Diyarbakır",2019,,111.9,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC3,"Mardin, Batman, Şırnak, Siirt",2017,,85.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC3,"Mardin, Batman, Şırnak, Siirt",2018,,87.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,TRC3,"Mardin, Batman, Şırnak, Siirt",2019,,89.2,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKC1,Tees Valley and Durham (NUTS 2021),2017,,396.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKC1,Tees Valley and Durham (NUTS 2021),2018,,397.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKC2,Northumberland and Tyne and Wear (NUTS 2021),2017,,260.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKC2,Northumberland and Tyne and Wear (NUTS 2021),2018,,261.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD1,Cumbria (NUTS 2021),2017,,73.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD1,Cumbria (NUTS 2021),2018,,73.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD3,Greater Manchester (NUTS 2021),2017,,2193.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD3,Greater Manchester (NUTS 2021),2018,,2206.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD4,Lancashire (NUTS 2021),2017,,484.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD4,Lancashire (NUTS 2021),2018,,485.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD6,Cheshire (NUTS 2021),2017,,409.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD6,Cheshire (NUTS 2021),2018,,410.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD7,Merseyside (NUTS 2021),2017,,2133.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKD7,Merseyside (NUTS 2021),2018,,2135.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE1,East Yorkshire and Northern Lincolnshire (NUTS 2021),2017,,264.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE1,East Yorkshire and Northern Lincolnshire (NUTS 2021),2018,,265.2,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE2,North Yorkshire (NUTS 2021),2017,,98.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE2,North Yorkshire (NUTS 2021),2018,,99.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE3,South Yorkshire (NUTS 2021),2017,,898.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE3,South Yorkshire (NUTS 2021),2018,,902.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE4,West Yorkshire (NUTS 2021),2017,,1137.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKE4,West Yorkshire (NUTS 2021),2018,,1142.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF1,Derbyshire and Nottinghamshire (NUTS 2021),2017,,458.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF1,Derbyshire and Nottinghamshire (NUTS 2021),2018,,460.9,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF2,"Leicestershire, Rutland and Northamptonshire (NUTS 2021)",2017,,371.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF2,"Leicestershire, Rutland and Northamptonshire (NUTS 2021)",2018,,374.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF3,Lincolnshire (NUTS 2021),2017,,126.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKF3,Lincolnshire (NUTS 2021),2018,,127.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG1,"Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2017,,227.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG1,"Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2018,,228.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG2,Shropshire and Staffordshire (NUTS 2021),2017,,260.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG2,Shropshire and Staffordshire (NUTS 2021),2018,,261.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG3,West Midlands (NUTS 2021),2017,,3212.3,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKG3,West Midlands (NUTS 2021),2018,,3235.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH1,East Anglia (NUTS 2021),2017,,199.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH1,East Anglia (NUTS 2021),2018,,200.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH2,Bedfordshire and Hertfordshire (NUTS 2021),2017,,643.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH2,Bedfordshire and Hertfordshire (NUTS 2021),2018,,648.3,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH3,Essex (NUTS 2021),2017,,496.3,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKH3,Essex (NUTS 2021),2018,,500.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI3,Inner London - West (NUTS 2021),2017,,10719.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI3,Inner London - West (NUTS 2021),2018,,10844.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI4,Inner London - East (NUTS 2021),2017,,11357.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI4,Inner London - East (NUTS 2021),2018,,11509.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI5,Outer London - East and North East (NUTS 2021),2017,,4425.5,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI5,Outer London - East and North East (NUTS 2021),2018,,4473.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI6,Outer London - South (NUTS 2021),2017,,3668.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI6,Outer London - South (NUTS 2021),2018,,3698.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI7,Outer London - West and North West (NUTS 2021),2017,,4475.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKI7,Outer London - West and North West (NUTS 2021),2018,,4509.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2017,,417.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2018,,419.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2017,,529.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2018,,532.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2017,,477.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2018,,479.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ4,Kent (NUTS 2021),2017,,490.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKJ4,Kent (NUTS 2021),2018,,494.2,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2017,,333.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2018,,335.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK2,Dorset and Somerset (NUTS 2021),2017,,217.3,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK2,Dorset and Somerset (NUTS 2021),2018,,218.4,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2017,,157.9,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2018,,159.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK4,Devon (NUTS 2021),2017,,176.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKK4,Devon (NUTS 2021),2018,,177.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKL1,West Wales and The Valleys (NUTS 2021),2017,,149.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKL1,West Wales and The Valleys (NUTS 2021),2018,,150.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKL2,East Wales (NUTS 2021),2017,,152.1,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKL2,East Wales (NUTS 2021),2018,,152.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM5,North Eastern Scotland (NUTS 2021),2017,,75.9,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM5,North Eastern Scotland (NUTS 2021),2018,,76.2,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM6,Highlands and Islands (NUTS 2021),2017,,11.6,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM6,Highlands and Islands (NUTS 2021),2018,,11.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM7,Eastern Scotland (NUTS 2021),2017,,150.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM7,Eastern Scotland (NUTS 2021),2018,,150.8,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM8,West Central Scotland (NUTS 2021),2017,,797.2,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM8,West Central Scotland (NUTS 2021),2018,,800.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM9,Southern Scotland (NUTS 2021),2017,,59.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKM9,Southern Scotland (NUTS 2021),2018,,59.7,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKN0,Northern Ireland (UK) (NUTS 2021),2017,,138.0,,,,,
dataflow,ESTAT:TGS00024(1.0),Population density by NUTS 2 region,A,Annual,PER_KM2,Persons per square kilometre,UKN0,Northern Ireland (UK) (NUTS 2021),2018,,138.7,,,,,
