STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR62,"Adana, Mersin",2017,,2.16,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR62,"Adana, Mersin",2018,,2.08,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR62,"Adana, Mersin",2019,,1.94,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR63,"Hatay, Kahramanmaraş, Osmaniye",2017,,2.53,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR63,"Hatay, Kahramanmaraş, Osmaniye",2018,,2.42,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR63,"Hatay, Kahramanmaraş, Osmaniye",2019,,2.30,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2017,,1.93,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2018,,1.87,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR71,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019,,1.77,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR72,"Kayseri, Sivas, Yozgat",2017,,1.98,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR72,"Kayseri, Sivas, Yozgat",2018,,1.88,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR72,"Kayseri, Sivas, Yozgat",2019,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR81,"Zonguldak, Karabük, Bartın",2017,,1.46,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR81,"Zonguldak, Karabük, Bartın",2018,,1.44,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR81,"Zonguldak, Karabük, Bartın",2019,,1.38,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR82,"Kastamonu, Çankırı, Sinop",2017,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR82,"Kastamonu, Çankırı, Sinop",2018,,1.60,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR82,"Kastamonu, Çankırı, Sinop",2019,,1.56,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR83,"Samsun, Tokat, Çorum, Amasya",2017,,1.75,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR83,"Samsun, Tokat, Çorum, Amasya",2018,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR83,"Samsun, Tokat, Çorum, Amasya",2019,,1.64,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2018,,1.68,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TR90,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane",2019,,1.60,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA1,"Erzurum, Erzincan, Bayburt",2017,,2.21,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA1,"Erzurum, Erzincan, Bayburt",2018,,2.08,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA1,"Erzurum, Erzincan, Bayburt",2019,,2.01,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2017,,3.06,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2018,,2.81,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRA2,"Ağrı, Kars, Iğdır, Ardahan",2019,,2.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2017,,2.02,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2018,,1.95,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB1,"Malatya, Elazığ, Bingöl, Tunceli",2019,,1.87,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB2,"Van, Muş, Bitlis, Hakkari",2017,,3.13,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB2,"Van, Muş, Bitlis, Hakkari",2018,,2.94,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRB2,"Van, Muş, Bitlis, Hakkari",2019,,2.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC1,"Gaziantep, Adıyaman, Kilis",2017,,2.87,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC1,"Gaziantep, Adıyaman, Kilis",2018,,2.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC1,"Gaziantep, Adıyaman, Kilis",2019,,2.59,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC2,"Şanlıurfa, Diyarbakır",2017,,3.73,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC2,"Şanlıurfa, Diyarbakır",2018,,3.57,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC2,"Şanlıurfa, Diyarbakır",2019,,3.36,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC3,"Mardin, Batman, Şırnak, Siirt",2017,,3.32,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC3,"Mardin, Batman, Şırnak, Siirt",2018,,3.17,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,TRC3,"Mardin, Batman, Şırnak, Siirt",2019,,2.99,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKC1,Tees Valley and Durham (NUTS 2021),2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKC1,Tees Valley and Durham (NUTS 2021),2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKC2,Northumberland and Tyne and Wear (NUTS 2021),2017,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKC2,Northumberland and Tyne and Wear (NUTS 2021),2018,,1.53,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD1,Cumbria (NUTS 2021),2017,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD1,Cumbria (NUTS 2021),2018,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD3,Greater Manchester (NUTS 2021),2017,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD3,Greater Manchester (NUTS 2021),2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD4,Lancashire (NUTS 2021),2017,,1.83,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD4,Lancashire (NUTS 2021),2018,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD6,Cheshire (NUTS 2021),2017,,1.82,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD6,Cheshire (NUTS 2021),2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD7,Merseyside (NUTS 2021),2017,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKD7,Merseyside (NUTS 2021),2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE1,East Yorkshire and Northern Lincolnshire (NUTS 2021),2017,,1.78,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE1,East Yorkshire and Northern Lincolnshire (NUTS 2021),2018,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE2,North Yorkshire (NUTS 2021),2017,,1.62,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE2,North Yorkshire (NUTS 2021),2018,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE3,South Yorkshire (NUTS 2021),2017,,1.67,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE3,South Yorkshire (NUTS 2021),2018,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE4,West Yorkshire (NUTS 2021),2017,,1.85,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKE4,West Yorkshire (NUTS 2021),2018,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF1,Derbyshire and Nottinghamshire (NUTS 2021),2017,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF1,Derbyshire and Nottinghamshire (NUTS 2021),2018,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF2,"Leicestershire, Rutland and Northamptonshire (NUTS 2021)",2017,,1.81,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF2,"Leicestershire, Rutland and Northamptonshire (NUTS 2021)",2018,,1.75,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF3,Lincolnshire (NUTS 2021),2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKF3,Lincolnshire (NUTS 2021),2018,,1.67,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG1,"Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG1,"Herefordshire, Worcestershire and Warwickshire (NUTS 2021)",2018,,1.75,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG2,Shropshire and Staffordshire (NUTS 2021),2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG2,Shropshire and Staffordshire (NUTS 2021),2018,,1.75,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG3,West Midlands (NUTS 2021),2017,,1.88,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKG3,West Midlands (NUTS 2021),2018,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH1,East Anglia (NUTS 2021),2017,,1.80,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH1,East Anglia (NUTS 2021),2018,,1.74,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH2,Bedfordshire and Hertfordshire (NUTS 2021),2017,,1.88,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH2,Bedfordshire and Hertfordshire (NUTS 2021),2018,,1.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH3,Essex (NUTS 2021),2017,,1.91,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKH3,Essex (NUTS 2021),2018,,1.84,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI3,Inner London - West (NUTS 2021),2017,,1.27,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI3,Inner London - West (NUTS 2021),2018,,1.25,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI4,Inner London - East (NUTS 2021),2017,,1.51,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI4,Inner London - East (NUTS 2021),2018,,1.44,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI5,Outer London - East and North East (NUTS 2021),2017,,1.97,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI5,Outer London - East and North East (NUTS 2021),2018,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI6,Outer London - South (NUTS 2021),2017,,1.85,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI6,Outer London - South (NUTS 2021),2018,,1.75,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI7,Outer London - West and North West (NUTS 2021),2017,,1.93,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKI7,Outer London - West and North West (NUTS 2021),2018,,1.83,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2017,,1.83,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire (NUTS 2021)",2018,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2017,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ2,"Surrey, East and West Sussex (NUTS 2021)",2018,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ3,Hampshire and Isle of Wight (NUTS 2021),2018,,1.65,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ4,Kent (NUTS 2021),2017,,1.89,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKJ4,Kent (NUTS 2021),2018,,1.83,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2017,,1.71,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK1,"Gloucestershire, Wiltshire and Bristol/Bath area (NUTS 2021)",2018,,1.66,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK2,Dorset and Somerset (NUTS 2021),2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK2,Dorset and Somerset (NUTS 2021),2018,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2017,,1.79,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK3,Cornwall and Isles of Scilly (NUTS 2021),2018,,1.72,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK4,Devon (NUTS 2021),2017,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKK4,Devon (NUTS 2021),2018,,1.62,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKL1,West Wales and The Valleys (NUTS 2021),2017,,1.69,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKL1,West Wales and The Valleys (NUTS 2021),2018,,1.65,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKL2,East Wales (NUTS 2021),2017,,1.70,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKL2,East Wales (NUTS 2021),2018,,1.63,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM5,North Eastern Scotland (NUTS 2021),2017,,1.45,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM5,North Eastern Scotland (NUTS 2021),2018,,1.44,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM6,Highlands and Islands (NUTS 2021),2017,,1.62,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM6,Highlands and Islands (NUTS 2021),2018,,1.58,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM7,Eastern Scotland (NUTS 2021),2017,,1.39,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM7,Eastern Scotland (NUTS 2021),2018,,1.34,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM8,West Central Scotland (NUTS 2021),2017,,1.45,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM8,West Central Scotland (NUTS 2021),2018,,1.37,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM9,Southern Scotland (NUTS 2021),2017,,1.64,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKM9,Southern Scotland (NUTS 2021),2018,,1.61,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKN0,Northern Ireland (UK) (NUTS 2021),2017,,1.87,,,,,
dataflow,ESTAT:TGS00100(1.0),Total fertility rate by NUTS 2 region,A,Annual,NR,Number,TOTAL,Total,UKN0,Northern Ireland (UK) (NUTS 2021),2018,,1.86,,,,,
